vlr_latitude;vlr_longitude;cod_munic;cod_cnes;nom_estab;dsc_endereco;dsc_bairro;dsc_cidade;dsc_telefone;dsc_uf
-22,903;-43,208;330455;6033121;SMSDC CMS PROFESSOR ANTENOR NASCENTES AP 32;RUA PROFESSOR ANTENOR NASCENTES;LINS DE VASCONCELOS;Rio de Janeiro;2132776368;Rio de Janeiro (RJ)
-22,918237;-43,628949;330455;6618863;SMSDC CF HELANDE DE ELLO GONCALVES AP 53;PRACA MOLENDO;PACIENCIA;Rio de Janeiro;33953020;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2291274;SMSDC CMS JOSE MESSIAS DO CARMO AP 10;RUA WALDEMAR DUTRA;SANTO CRISTO;Rio de Janeiro;2122331690;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2296543;SMSDC CMS JORGE SALDANHA BANDEIRA DE MELLO AP40;AVENIDA GEREMARIO DANTAS;JACAREPAGUA TANQUE;Rio de Janeiro;24252686;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2270366;SMSDC CMS MANOEL DE ABREU AP 52;RUA PADRE NOE GUALBERTO;SANTISSIMO;Rio de Janeiro;2134030971;Rio de Janeiro (RJ)
-22,845805;-43,322182;330455;6681379;SMSDC CF HERBERT JOSE DE SOUZA AP 32;AVENIDA PASTOR MARTIN LUTHER KING JUNIOR;THOMAS COELHO;Rio de Janeiro;2133524528;Rio de Janeiro (RJ)
-22,855909;-43,242037;330455;5476836;SMSDC CMS SAMORA MACHEL AP 31;RUA PRINCIPAL;COMPLEXO DA MARE;Rio de Janeiro;2131053596;Rio de Janeiro (RJ)
-22,825194;-43,360425;330455;2269627;SMSDC CMS SYLVIO FREDERICO BRAUNER AP 33;RUA DARWIN BRANDAO;COSTA BARROS;Rio de Janeiro;2138358689;Rio de Janeiro (RJ)
-22,903;-43,208;330455;5598435;SMSDC CMS TIA ALICE AP 32;R SANTOS MELLO;SAO FRANCISCO XAVIER;Rio de Janeiro;2122182795;Rio de Janeiro (RJ)
-22,81078;-43,227307;330455;6804209;SMSDC CF ASSIS VALENTE AP 31;EST DAS CANARIAS COM AV BRAS CRISPIN PRACA;GALEAO;Rio de Janeiro;849883221;Rio de Janeiro (RJ)
-22,919494;-43,675134;330455;6660185;SMSDC CF DEOLINDO COUTO AP 53;RUA SANTO AUGURIO;SANTA CRUZ;Rio de Janeiro;2131589665;Rio de Janeiro (RJ)
-22,861446;-43,267872;330455;3784967;SMSDC CMS ALEMAO AP 31;ESTRADA DO ITARARE;COMPLEXO DO ALEMAO;Rio de Janeiro;2184983187;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2270307;SMSDC CMS MOURAO FILHO BARRA DE GUARATIBA AP 52;ESTRADA DA BARRA DE GUARATIBA;BARRA DE GUARATIBA;Rio de Janeiro;(21)24108158;Rio de Janeiro (RJ)
-22,925789;-43,705595;330455;6618855;SMSDC CF SERGIO AROUCA AP 53;RUA DO IMPERIO;SNTA CRUZ;Rio de Janeiro;31561524;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2269503;SMSDC CMS EDUARDO A VILHENA AP 32;RUA JOSE DOS REIS;PILARES;Rio de Janeiro;2131116693;Rio de Janeiro (RJ)
-22,872369;-43,448997;330455;2270455;SMSDC CMS PADRE MIGUEL AP 51;RUA SANTO EVALDO;PADRE MIGUEL;Rio de Janeiro;2133350535;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2270277;SMSDC CMS ALVIMAR DE CARVALHO AP 52;RUA SOLDADO ELISEU HIPOLILITO;PEDRA DE GUARATIBA;Rio de Janeiro;2124177369;Rio de Janeiro (RJ)
-22,903;-43,208;330455;3416321;SMSDC CF ANTONIO GONCALVES DA SILVA AP 51;ESTRADA DO ENGENHO NOVO;REALENGO;Rio de Janeiro;(21)33380451;Rio de Janeiro (RJ)
-22,823191;-43,282721;330455;6664040;SMSDC CF HEITOR DOS PRAZERES AP 31;RUA IGUAPERIBA;PENHA;Rio de Janeiro;3131090192;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2296586;SMSDC CMS NASCIMENTO GURGEL AP 33;RUA MERCURIO;PAVUNA;Rio de Janeiro;2124070430;Rio de Janeiro (RJ)
-22,903;-43,208;330455;3416372;SMSDC CMS CANCELA PRETA AP 51;ESTRADA GENERAL AFONSO DE CARVALHO;BANGU;Rio de Janeiro;2133380775;Rio de Janeiro (RJ)
-22,959342;-43,585339;330455;5620287;SMSDC CF AGENOR DE MIRANDA ARAUJO NETO AP 52;ESTRADA DO MATO ALTO;GUARATIBA;Rio de Janeiro;217722806;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2273578;SMSDC CMS CESARIO DE MELLO AP 53;RUA 2;SANTA CRUZ;Rio de Janeiro;2133052049;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6026737;SMSDC CMS ADELINO SIMOES NOVA SEPETIBA AP 53;AVENIDA SETE;SEPETIBA;Rio de Janeiro;32926680;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6808077;SMSDC CF ANTHIDIO DIAS DA SILVEIRA AP 32;AVENIDA DOM HELDER CAMARA;JACAREZINHO;Rio de Janeiro;Não se aplica;Rio de Janeiro (RJ)
-22,92065;-43,603889;330455;2273616;SMSDC CMS CYRO DE MELLO MANGUARIBA AP 53;RUA DO CANAL;PACIENCIA;Rio de Janeiro;2133655365;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6503772;SMSDC CF MARIA DO SOCORRO ROCINHA AP 21;ESTRADA DA GAVEA;ROCINHA;Rio de Janeiro;2133226694;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2280736;SMSDC CMS RENATO ROCCO AP 32;RUA AIRES DE CASAL;JACARE;Rio de Janeiro;32972521;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2270293;SMSDC CMS RAUL BARROSO AP 52;ESTRADA DA BARRA;CAMPO GRANDE;Rio de Janeiro;(21)24101117;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2269295;SMSDC CMS CLEMENTINO FRAGA AP 33;RUA CAICARA;IRAJA;Rio de Janeiro;24823007;Rio de Janeiro (RJ)
-22,890211;-43,717883;330455;2269929;SMSDC CMS CATTAPRETA AP 53;RUA ENGENHEIRO JOSE BOANERGES CESAR;SANTA CRUZ;Rio de Janeiro;2131581734;Rio de Janeiro (RJ)
-22,950045;-43,192223;330455;6272053;SMSDC CF SANTA MARTA AP 21;RUA SAO CLEMENTE;BOTAFOGO;Rio de Janeiro;2122862374;Rio de Janeiro (RJ)
-22,844282;-43,28108;330455;6664075;SMSDC CF FELIPPE CARDOSO AP 31;AVENIDA NOSSA SENHORA DA PENHA;PENHA;Rio de Janeiro;2139777661;Rio de Janeiro (RJ)
-22,900698;-43,251103;330455;6713564;SMSDC CF ANNA NERY AP 32;RUA ANA NERI COM RUA GENERAL BELFORD;ROCHA;Rio de Janeiro;2132833225;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6914152;SMSDC CF BIBI VOGEL AP 32;ESTRADA ADHEMAR BEBIANO;ENGENHO DA RAINHA;Rio de Janeiro;Não se aplica;Rio de Janeiro (RJ)
-22,989588;-43,461002;330455;5465877;SMSDC CMS NOVO PALMARES AP 40;RUA JACARANDA;VARGEM PEQUENA;Rio de Janeiro;2124426735;Rio de Janeiro (RJ)
-22,788022;-43,183758;330455;2273640;SMSDC CMS MADRE TERESA DE CALCUTA AP 31;AV ILHA DAS ENXADAS;ILHA DO GOVERNADOR;Rio de Janeiro;2139754962;Rio de Janeiro (RJ)
-22,903;-43,208;330455;3416356;SMSDC CMS BUA BOANERGES BORGES DA FONSECA AP 51;RUA LARANJEIRAS DO SUL;MAGALHAES BASTOS;Rio de Janeiro;2131117604;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2280280;SMSDC CMS NICOLA ALBANO AP 22;RUA BOA VISTA;ALTO DA BOA VISTA;Rio de Janeiro;(21)24922153;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6927319;SMSDC CF PADRE JOSE DE AZEVEDO TIUBA AP 40;RUA ACAPORI;GARDENIA AZUL;Rio de Janeiro;33473675;Rio de Janeiro (RJ)
-22,927523;-43,652325;330455;6683851;SMSDC CF SAMUEL PENHA VALLE AP 53;AV CESARIO DE MELO;SANTA CRUZ;Rio de Janeiro;2133130945;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6919626;SMSDC CF SERGIO NICOLAU AMIN AP 32;PRACA DA CONFEDERACAO SUICA;DEL CASTILHO;Rio de Janeiro;2122184752;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2296535;SMSDC CMS NAGIB JORGE FARAH AP 31;PRACA SOLDADO MICHEL CHEIB;JARDIM AMERICA;Rio de Janeiro;3346-6718;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6855709;SMSDC CF PADRE JOHN CRIBBIN PADRE JOAO AP 51;RUA FREDERICO FAULHABER;JARDIM NOVO;Rio de Janeiro;Não se aplica;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2280310;SMSDC CMS ERNANI DE PAIVA FERREIRA BRAGA AP 53;AVENIDA JOAO XXIII;SANTA CRUZ;Rio de Janeiro;2124165773;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2708205;SMSDC CMS MARIO OLINTO DE OLIVEIRA AP 33;RUA FERRAZ;CASCADURA;Rio de Janeiro;3271-1561;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2270439;SMSDC CMS HENRIQUE MONAT AP 51;RUA I;VILA KENNEDY;Rio de Janeiro;(21)24051591;Rio de Janeiro (RJ)
-22,903;-43,208;330455;6927254;SMSDC CMS NEWTON BETHLEM AP 40;RUA BARAO;JACAREPAGUA;Rio de Janeiro;2138338554;Rio de Janeiro (RJ)
-22,903;-43,208;330455;5358612;SMSDC CMS CASA BRANCA AP 22;ESTRADA DA CASA BRANCA;TIJUCA;Rio de Janeiro;22983450;Rio de Janeiro (RJ)
-22,942319;-43,242627;330455;2280787;SMSDC CMS PROFESSOR JULIO BARBOSA AP 22;RUA CASTELO NOVO;TIJUCA;Rio de Janeiro;2122389392;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2296551;SMSDC CMS AMERICO VELOSO AP 31;RUA GERSON FERREIRA;COMPLEXO DA MARE;Rio de Janeiro;(21)2573-7235;Rio de Janeiro (RJ)
-22,922469;-43,60126;330455;2270323;SMSDC CMS ADAO PEREIRA NUNES AP 52;RUA FLORESTAL;INHOAIBA;Rio de Janeiro;34275903;Rio de Janeiro (RJ)
-22,912283;-43,656812;330455;2708183;SMSDC CMS DECIO AMARAL FILHO AP 53;RUA CILON CUNHA BRUM;SANTA CRUZ;Rio de Janeiro;2131581434;Rio de Janeiro (RJ)
-22,903;-43,208;330455;2269309;SMSDC CMS CARLOS CRUZ LIMA AP 33;ESTRADA DO COLEGIO;COLEGIO;Rio de Janeiro;(21)33715804;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3902781;UNIDADE PSF GRAMACHO I;AV RIO BRANCO;GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2277603;CENTRO MUNICIPAL DE SAUDE;RUA GENERAL ARGOLO;CENTRO;Duque de Caxias;(21)26717659;Rio de Janeiro (RJ)
-22,67272353;-43,32780361;330170;2283506;ESF CIDADE DOS MENINOS;ESTRADA DA CAMBOABA;PILAR;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,67493367;-43,25763702;330170;2277883;EACS VILA URUSSAY;RUA PRESIDENTE ROOSEVELT;VILA URUSSAY;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64649153;-43,24935436;330170;2778653;UNIDADE PSF NOVA CAMPINA III;AV A;NOVA CAMPINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3830810;EACS TREVO DAS MISSOES III;RUA UM;TREVO DAS MISSOES;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,6460731;-43,28418016;330170;3830764;UNIDADE PSF PARQUE ELDORADO III;RUA VANISIA;PARQUE ELDORADO;Duque de Caxias;2136507524;Rio de Janeiro (RJ)
-22,6452148;-43,23358297;330170;2778602;UNIDADE PSF JARDIM ANHANGA I;RUA PACOTY;JD ANHANGA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2277832;PMS JOSE CAMILO DOS SANTOS;RUA VICENTE CELESTINO;JARDIM PRIMAVERA;Duque de Caxias;2126509096;Rio de Janeiro (RJ)
-22,64383078;-43,21997881;330170;2295865;UNIDADE PSF IMBARIE;R VENCESLAU BRAZ;IMBARIE;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283581;EACS PARQUE ELDORADO I;RUA VANISIA;PQ ELDORADO;Duque de Caxias;2136507524;Rio de Janeiro (RJ)
-22,786;-43,312;330170;5205492;EACS BARRO BRANCO;AVENIDA EPITACIO PESSOA;JARDIM BARRO BRANCO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64593363;-43,28420162;330170;2277646;POSTO MEDICO DE SAUDE SANTA CRUZ DA SERRA;RUA VANISSIA;STACRUZ DA SERRA;Duque de Caxias;2136507524;Rio de Janeiro (RJ)
-22,77782321;-43,31969261;330170;5922453;EACS MANGUEIRINHA II;RUA DA MINA;;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,61369348;-43,23847532;330170;2283654;EACS TAQUARA II;ESTRADA CACHOEIRA DAS DORES;TAQUARA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;6531504;ESF PARQUE FELICIDADE;RUA TRAIRAPONGA;PARQUE FELICIDADE;Duque de Caxias;2127726613;Rio de Janeiro (RJ)
-22,786;-43,312;330170;5287545;EACS SANTA ROSA;ROD WASHINGTON LUIS;SANTA ROSA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,75971293;-43,27913761;330170;3384039;PSF JARDIM GRAMACHO V;AV MONTE CASTELO;JARDIM GRAMACHO;Duque de Caxias;2136581781;Rio de Janeiro (RJ)
-22,79283285;-43,28836441;330170;6371248;EACS PARQUE BEIRA MAR;RUA FRANCISCO ALVES;PARQUE BEIRA MAR;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,75555015;-43,27950239;330170;2283573;UNIDADE PSF JARDIM GRAMACHO II;AV MONTE CASTELO;JARDIM GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283557;UNIDADE ESF TREVO DAS MISSOES II;RUA HUM;TREVO DAS MISSOES;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64545083;-43,23257446;330170;3830993;ESF JARDIM ANHANGA III;RUA A;JARDIM ANHANGA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,65392661;-43,28134775;330170;3902722;UNIDADE PSF CODORA II;RUA TEIXEIRA DE SOUZA;SANTA CRUZ DA SERRA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,61502385;-43,23866844;330170;2277840;UNIDADE PSF TAQUARA I;ESTRADA CACHOEIRA DAS DORES;TAQUARA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,7891314;-43,29765558;330170;2277964;PMS DR JOSE DE FREITAS;PRACA JOSE DE JESUS;VILA OPERARIA;Duque de Caxias;2126716664;Rio de Janeiro (RJ)
-22,63804793;-43,25780869;330170;5638070;EACS NOVA CAMPINAS IV;AVENIDA A;NOVA CAMPINAS;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283603;PSF PARQUE ELDORADO II;RUA VANISIA;PARQUE ELDORADO;Duque de Caxias;2136507524;Rio de Janeiro (RJ)
-22,75700927;-43,28995228;330170;2277670;POSTO MUNICIPAL DE SAUDE SARAPUI;AV PELOTAS;SARAPUI;Duque de Caxias;2126740104;Rio de Janeiro (RJ)
-22,77024865;-43,30199003;330170;2283646;UNIDADE PSF COPACABANA;RUA CASTRO ALVES;COPACABANA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,62317777;-43,21596622;330170;2283522;EACS SANTA LUCIA I;AV AUTOMOVEL CLUB;SANTA LUCIA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,60434866;-43,27512503;330170;2295814;EACS SANTO ANTONIO DA SERRA;RUA PANTHIO;STO ANTONIO SERRA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,6961875;-43,29422235;330170;3830942;UNIDADE PSF PILAR V;RUA DA FORTUNA;PILAR;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,7866;-43,3124;330170;3466051;EACS OTACILIO DA SILVA II;RUA RUA AQUIDABAN;OLAVO BILAC;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;6531474;UNIDADE BASICA DE SAUDE MANOEL BARCELOS;RUA TRAIRAPONGA;PARQUE FELICIDADE;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,79593349;-43,28709841;330170;6444547;UNIDADE PSF DOIS IRMAOS;RUA DA ASSEMBLEIA;PARQUE DOIS IRMAOS;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,6452148;-43,23362589;330170;3830780;PSF JARDIM ANHANGA IV;RUA A;JARDIM ANHANGA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,77781248;-43,3196497;330170;3488780;EACS MARIA DALVA PEREIRA GOMES II;RUA JOAO RIBEIRO;;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64889479;-43,2602334;330170;5038693;EACS PARQUE PAULISTA II;AV 31 DE MARCO;PQ PAULISTA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,76002407;-43,31598043;330170;3466027;ESF CARLOS ALBERTO ZAGARI KOELER I;RUA JOAO OLINTO MACHADO;OLAVO BILAC;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,70581126;-43,30638885;330170;2283476;EACS PILAR II;RUA CINCO DE JULHO;PILAR;Duque de Caxias;2127761654;Rio de Janeiro (RJ)
-22,786;-43,312;330170;6531482;EACS PARQUE FELICIDADE;RUA TRAIRAPONGA;PARQUE FELICIDADE;Duque de Caxias;2127726613;Rio de Janeiro (RJ)
-22,6968205;-43,29447985;330170;3755843;EACS PILAR IV;RUA DA FORTUNA;PILAR;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,69699216;-43,29430819;330170;2778637;UNIDADE PSF PILAR III;RUA DA FORTUNA;PILAR;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,61241674;-43,20965767;330170;2778645;UNIDADE PSF CRISTOVAO COLOMBO;R ZUMBI DOS PALMARES;SAO CRISTOVAO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,62092471;-43,20156813;330170;2778599;EACS PARADA ANGELICA I;AV GENERAL MARIANTES;PARADA ANGELICA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,7015841;-43,30259085;330170;2283549;UNIDADE PSF NELSON CHAVES DE ARAUJO;RUA NOSSA SENHORA APARECIDA;PILAR;Duque de Caxias;26778748;Rio de Janeiro (RJ)
-22,76149392;-43,32514286;330170;3466035;ESF OTACILIO DA SILVA I;RUA AQUIDABAN;OLAVO BILAC;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,71754861;-43,31151724;330170;3976378;ESF PARQUE ESPERANCA I;RUA HINEIDA SANTOS;PARQUE ESPERANCA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64890552;-43,26038361;330170;5038685;PSF PARQUE PAULISTA I;AV 31 DEMARCO;PARQUE PAULISTA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3830691;UNIDADE PSF VILA LEOPOLDINA III;RUA PREFEITO BRAULINO MATOSREIS;VILA LEOPOLDINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,74949908;-43,30244064;330170;3976319;UNIDADE PSF SARAPUI I;AV REPUBLICA DO PARAGUAI;SARAPUI;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,78707147;-43,29862118;330170;2277905;CENTRO ODONTOLOGICO PROF HERDY;RUA ALCINO GUANABARA;PARQUE FELICIDADE;Duque de Caxias;2126733747;Rio de Janeiro (RJ)
-22,74939179;-43,30259085;330170;3976351;ESF SARAPUI II;AV REPUBLICA DO PARAGUAI;SARAPUI;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,72441506;-43,30383539;330170;5306957;EACS SAO BENTO II;AV UNIAO LOTE 01;SAO BENTO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3902811;ESF GRAMACHO II;AV RIO BRANCO;GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,71741986;-43,31140995;330170;3976386;EACS PARQUE ESPERANCA II;RUA HINEIDA SANTOS LOTE 04;PARQUE ESPERANCA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,75706291;-43,28420162;330170;2277875;POSTO DE SAUDE TURIBIO PEREIRA DA SILVA;RUA MANICORE COM RUA BRAGANCA;JARDIM GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,76616096;-43,30055237;330170;3830845;UNIDADE PSF VILA LEOPOLDINA II;RUA PREFEITO BRAULINO MATOS REIS;VILA LEOPOLDINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,66228437;-43,25931072;330170;3902773;PSF CODORA III;RUA TEIXEIRA DE SOUZA;SANTA CRUZ DA SERRA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,72449017;-43,30381393;330170;5306949;UNIDADE PSF SAO BENTO I;AV UNIAO QDA 10;SAO BENTO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3902846;EACS GRAMACHO III;AV RIO BRANCO;GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283565;UNIDADE PSF TREVO DAS MISSOES I;RUA HUM;TREVO DAS MISSOES;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2778661;EACS VILA MARIA HELENA;R FRANCO DE ALMEIDA;VILA MARIA HELENA;Duque de Caxias;36552671;Rio de Janeiro (RJ)
-22,62108564;-43,28287125;330170;2283514;UNIDADE PSF JARDIM OLIMPO I;RUA POLINEIA;JARDIM OLIMPO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,73558378;-43,32166672;330170;2283468;UNIDADE EACS PARQUE COMERCIAL;RUA JULIO BARA;VILA ROSARIO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,76009917;-43,31583023;330170;3466043;UNIDADE PSF CARLOS ALBERTO ZAGARI KOELER II;RUA JOAO OLINTO MACHADO;OLAVO BILAC;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,64539719;-43,23257446;330170;3375900;ESF JARDIM ANHANGA II;RUA PACOTY;JARDIM ANHANGA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283611;EACS NOVA CAMPINA I;AVENIDA A;NOVA CAMPINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,63824105;-43,2578516;330170;2778610;UNIDADE PSF NOVA CAMPINA II;AV A;NOVA CAMPINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2277891;ESF VILA LEOPOLDINA I;RUA PREFEITO BRAULINO MATOS REIS;VILA LEOPOLDINA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,72452235;-43,31383467;330170;2277913;POSTO MUNICIPAL DE SAUDE DR ANTONIO GRANJA;R GUANABARA;PARQUE FLUMINENSE;Duque de Caxias;2131347900;Rio de Janeiro (RJ)
-22,77024865;-43,3019042;330170;2277948;POSTO DE SAUDE ALAYDE CUNHA;RUA CASTRO ALVES;COPACABANA;Duque de Caxias;2127730053;Rio de Janeiro (RJ)
-22,75705218;-43,28409433;330170;2283638;EACS JARDIM GRAMACHO I;AV MONTE CASTELO;JARDIM GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,786;-43,312;330170;2283530;UNIDADE PSF SANTA LUCIA II;AV AUTOMOVEL CLUB;SANTA LUCIA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,68844128;-43,25916052;330170;2283492;EACS PARQUE CHUNO;RUA DOIS;PRACA JAPERI;Duque de Caxias;2126786943;Rio de Janeiro (RJ)
-22,65405536;-43,28128338;330170;3902714;UNIDADE PSF CODORA I;RUA TEIXEIRA DE SOUZA;CODORA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,75555015;-43,27954531;330170;3275256;POSTO MUNICIPAL DE SAUDE EDNA SIQUEIRA SALES;RUA PARACATU;JARDIM GRAMACHO;Duque de Caxias;2136592740;Rio de Janeiro (RJ)
-22,786;-43,312;330170;3039307;UNIDADE PSF JARDIM GRAMACHO IV;RUA SANTA ISABEL;JD GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,75693417;-43,28443766;330170;3039293;UNIDADE PSF JARDIM GRAMACHO III;AV MONTE CASTELO;JARDIM GRAMACHO;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,77970076;-43,29091787;330170;5922496;ESF VILA SAO LUIZ;AV BRASIL;VILA SAO LUIZ;Duque de Caxias;2136595598;Rio de Janeiro (RJ)
-22,62099981;-43,20126772;330170;3830721;UNIDADE PSF PARADA ANGELICA III;AV GENERAL MARIANTES;PARADA ANGELICA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,70577908;-43,30638885;330170;2283484;EACS PILAR I;RUA WILMA P DO CARMO;PILAR;Duque de Caxias;2127761554;Rio de Janeiro (RJ)
-22,62092471;-43,20171833;330170;2778629;EACS PARADA ANGELICA II;AV GENERAL MARIANTES;PARADA ANGELICA;Duque de Caxias;Não se aplica;Rio de Janeiro (RJ)
-22,84786105;-42,99855709;330490;5936586;USF ENFERMEIRO FLAVIO HENRIQUE DE BRITO EQUIPE 408;RUA OSCAR GOMES;JOCKEY CLUB;São Gonçalo;Não se aplica;Rio de Janeiro (RJ)
-22,83697128;-43,0643034;330490;2291703;POSTO DE SAUDE LUIZ CARLOS PRESTES;RUA DR JURUMENHA;SANTA CATARINA;São Gonçalo;2126056327;Rio de Janeiro (RJ)
-22,83389211;-43,00849199;330490;5474795;USF COLUBANDE EQUIPE 19;R AUGUSTO RUSCHI;COLUBANDE;São Gonçalo;Não se aplica;Rio de Janeiro (RJ)
-22,83892393;-43,00231218;330490;5469953;USF ALMERINDA EQUIPE 211;RUA FERNANDO FONTES;ALMERINDA;São Gonçalo;Não se aplica;Rio de Janeiro (RJ)
-22,83070564;-42,98585415;330490;2291606;POSTO DE SAUDE OSWALDO CRUZ;RUA CRISTALINA;AMENDOEIRA;São Gonçalo;(21)26156651;Rio de Janeiro (RJ)
-22,81446218;-43,01334143;330490;5473551;USF TRINDADE EQUIPE 99;RUA LAMBARI;TRINDADE;São Gonçalo;Não se aplica;Rio de Janeiro (RJ)
-22,82505155;-43,06908846;330490;2291908;POSTO DE SAUDE DR HAROLDO PEREIRA NUNES;RUA CAP JOAO MANOEL;PORTO NOVO;São Gonçalo;2137069210;Rio de Janeiro (RJ)
-22,81132936;-42,99757004;330490;2297221;UNIDADE PSF JARDIM CATARINA 314 316 E 319;AV ALBINO IMPARATO;JD CATARINA;São Gonçalo;2126156683;Rio de Janeiro (RJ)
